8.000000000000000167e-03 1.049999999999999892e-02 1.250000000000000069e-02 1.549999999999999989e-02 1.849999999999999908e-02 1.499999999999999944e-02 2.249999999999999917e-02 2.350000000000000006e-02 1.650000000000000078e-02 2.750000000000000014e-02 1.100000000000000110e-02 2.050000000000000086e-02 2.400000000000000050e-02 3.300000000000000155e-02 2.550000000000000183e-02 5.050000000000000322e-02 5.000000000000000278e-02 3.550000000000000377e-02 7.450000000000001066e-02 5.000000000000000278e-02 4.399999999999999745e-02 4.649999999999999967e-02 5.999999999999999778e-02 5.899999999999999689e-02 5.500000000000000722e-02 5.249999999999999806e-02 6.149999999999999911e-02 4.250000000000000305e-02 4.199999999999999567e-02 5.000000000000000278e-02 7.100000000000000755e-02 5.049999999999999628e-02 4.750000000000000056e-02 4.549999999999999878e-02 4.950000000000000233e-02 5.449999999999999289e-02 4.900000000000000189e-02 5.099999999999999672e-02 5.050000000000000322e-02 7.599999999999999811e-02 4.149999999999999523e-02 4.499999999999999833e-02 5.949999999999999734e-02 5.949999999999999734e-02 4.499999999999999833e-02 4.149999999999999523e-02 7.599999999999999811e-02 5.050000000000000322e-02 5.099999999999999672e-02 4.900000000000000189e-02 5.449999999999999289e-02 4.950000000000000233e-02 4.549999999999999878e-02 4.750000000000000056e-02 5.049999999999999628e-02 7.100000000000000755e-02 5.000000000000000278e-02 4.199999999999999567e-02 4.250000000000000305e-02 6.149999999999999911e-02 5.249999999999999806e-02 5.500000000000000722e-02 5.899999999999999689e-02 5.999999999999999778e-02 4.649999999999999967e-02 4.399999999999999745e-02 5.000000000000000278e-02 7.450000000000001066e-02 3.550000000000000377e-02 5.000000000000000278e-02 5.050000000000000322e-02 2.550000000000000183e-02 3.300000000000000155e-02 2.400000000000000050e-02 2.050000000000000086e-02 1.100000000000000110e-02 2.750000000000000014e-02 1.650000000000000078e-02 2.350000000000000006e-02 2.249999999999999917e-02 1.499999999999999944e-02 1.849999999999999908e-02 1.549999999999999989e-02 1.250000000000000069e-02 1.049999999999999892e-02 8.000000000000000167e-03
1.499999999999999944e-02 1.450000000000000074e-02 1.349999999999999985e-02 1.449999999999999900e-02 2.050000000000000086e-02 1.899999999999999953e-02 2.350000000000000006e-02 2.699999999999999623e-02 4.000000000000000083e-02 3.099999999999999978e-02 1.700000000000000122e-02 1.899999999999999953e-02 2.999999999999999889e-02 2.750000000000000014e-02 4.449999999999999789e-02 4.249999999999999611e-02 5.049999999999999628e-02 4.349999999999999700e-02 7.100000000000000755e-02 7.599999999999999811e-02 5.800000000000000294e-02 6.550000000000000266e-02 6.650000000000000355e-02 6.450000000000000178e-02 6.450000000000000178e-02 5.350000000000000588e-02 4.499999999999999833e-02 5.899999999999999689e-02 5.799999999999999600e-02 5.100000000000000366e-02 5.249999999999999806e-02 4.549999999999999878e-02 4.850000000000000144e-02 3.950000000000000039e-02 4.950000000000000233e-02 6.949999999999999234e-02 5.449999999999999289e-02 7.349999999999999589e-02 4.349999999999999700e-02 6.450000000000000178e-02 4.199999999999999567e-02 3.899999999999999994e-02 6.199999999999999956e-02 6.199999999999999956e-02 3.899999999999999994e-02 4.199999999999999567e-02 6.450000000000000178e-02 4.349999999999999700e-02 7.349999999999999589e-02 5.449999999999999289e-02 6.949999999999999234e-02 4.950000000000000233e-02 3.950000000000000039e-02 4.850000000000000144e-02 4.549999999999999878e-02 5.249999999999999806e-02 5.100000000000000366e-02 5.799999999999999600e-02 5.899999999999999689e-02 4.499999999999999833e-02 5.350000000000000588e-02 6.450000000000000178e-02 6.450000000000000178e-02 6.650000000000000355e-02 6.550000000000000266e-02 5.800000000000000294e-02 7.599999999999999811e-02 7.100000000000000755e-02 4.349999999999999700e-02 5.049999999999999628e-02 4.249999999999999611e-02 4.449999999999999789e-02 2.750000000000000014e-02 2.999999999999999889e-02 1.899999999999999953e-02 1.700000000000000122e-02 3.099999999999999978e-02 4.000000000000000083e-02 2.699999999999999623e-02 2.350000000000000006e-02 1.899999999999999953e-02 2.050000000000000086e-02 1.449999999999999900e-02 1.349999999999999985e-02 1.450000000000000074e-02 1.499999999999999944e-02
1.300000000000000114e-02 1.899999999999999953e-02 1.750000000000000167e-02 6.000000000000000125e-03 2.050000000000000086e-02 2.600000000000000228e-02 2.000000000000000042e-02 2.899999999999999800e-02 2.549999999999999836e-02 4.549999999999999878e-02 2.550000000000000183e-02 2.699999999999999623e-02 2.050000000000000086e-02 2.249999999999999917e-02 3.849999999999999950e-02 4.000000000000000083e-02 3.749999999999999861e-02 3.400000000000000244e-02 5.700000000000000205e-02 4.950000000000000233e-02 4.900000000000000189e-02 4.499999999999999833e-02 6.350000000000000089e-02 7.050000000000000711e-02 5.600000000000000117e-02 6.300000000000000044e-02 4.750000000000000056e-02 5.050000000000000322e-02 5.299999999999999850e-02 4.850000000000000144e-02 6.800000000000000488e-02 4.599999999999999922e-02 4.700000000000000011e-02 5.100000000000000366e-02 7.499999999999999722e-02 5.949999999999999734e-02 5.799999999999999600e-02 6.350000000000000089e-02 5.850000000000000339e-02 5.050000000000000322e-02 3.899999999999999994e-02 3.849999999999999950e-02 3.650000000000000466e-02 3.650000000000000466e-02 3.849999999999999950e-02 3.899999999999999994e-02 5.050000000000000322e-02 5.850000000000000339e-02 6.350000000000000089e-02 5.799999999999999600e-02 5.949999999999999734e-02 7.499999999999999722e-02 5.100000000000000366e-02 4.700000000000000011e-02 4.599999999999999922e-02 6.800000000000000488e-02 4.850000000000000144e-02 5.299999999999999850e-02 5.050000000000000322e-02 4.750000000000000056e-02 6.300000000000000044e-02 5.600000000000000117e-02 7.050000000000000711e-02 6.350000000000000089e-02 4.499999999999999833e-02 4.900000000000000189e-02 4.950000000000000233e-02 5.700000000000000205e-02 3.400000000000000244e-02 3.749999999999999861e-02 4.000000000000000083e-02 3.849999999999999950e-02 2.249999999999999917e-02 2.050000000000000086e-02 2.699999999999999623e-02 2.550000000000000183e-02 4.549999999999999878e-02 2.549999999999999836e-02 2.899999999999999800e-02 2.000000000000000042e-02 2.600000000000000228e-02 2.050000000000000086e-02 6.000000000000000125e-03 1.750000000000000167e-02 1.899999999999999953e-02 1.300000000000000114e-02
1.400000000000000029e-02 1.449999999999999900e-02 1.349999999999999985e-02 1.899999999999999953e-02 1.949999999999999997e-02 2.750000000000000014e-02 2.800000000000000058e-02 2.100000000000000130e-02 2.700000000000000316e-02 3.350000000000000200e-02 3.150000000000000022e-02 2.050000000000000086e-02 3.500000000000000333e-02 2.899999999999999800e-02 3.049999999999999933e-02 3.700000000000000511e-02 5.700000000000000205e-02 4.950000000000000233e-02 6.099999999999999867e-02 8.200000000000000344e-02 5.799999999999999600e-02 7.000000000000000666e-02 6.750000000000000444e-02 7.200000000000000844e-02 6.900000000000000577e-02 6.400000000000000133e-02 6.400000000000000133e-02 4.399999999999999745e-02 5.449999999999999983e-02 5.100000000000000366e-02 7.399999999999999634e-02 5.200000000000000455e-02 2.999999999999999889e-02 3.099999999999999978e-02 4.800000000000000100e-02 6.300000000000000044e-02 6.550000000000000266e-02 5.100000000000000366e-02 5.949999999999999734e-02 7.299999999999999545e-02 6.199999999999999956e-02 4.950000000000000233e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.950000000000000233e-02 6.199999999999999956e-02 7.299999999999999545e-02 5.949999999999999734e-02 5.100000000000000366e-02 6.550000000000000266e-02 6.300000000000000044e-02 4.800000000000000100e-02 3.099999999999999978e-02 2.999999999999999889e-02 5.200000000000000455e-02 7.399999999999999634e-02 5.100000000000000366e-02 5.449999999999999983e-02 4.399999999999999745e-02 6.400000000000000133e-02 6.400000000000000133e-02 6.900000000000000577e-02 7.200000000000000844e-02 6.750000000000000444e-02 7.000000000000000666e-02 5.799999999999999600e-02 8.200000000000000344e-02 6.099999999999999867e-02 4.950000000000000233e-02 5.700000000000000205e-02 3.700000000000000511e-02 3.049999999999999933e-02 2.899999999999999800e-02 3.500000000000000333e-02 2.050000000000000086e-02 3.150000000000000022e-02 3.350000000000000200e-02 2.700000000000000316e-02 2.100000000000000130e-02 2.800000000000000058e-02 2.750000000000000014e-02 1.949999999999999997e-02 1.899999999999999953e-02 1.349999999999999985e-02 1.449999999999999900e-02 1.400000000000000029e-02
1.450000000000000074e-02 8.500000000000000611e-03 2.199999999999999872e-02 1.600000000000000033e-02 1.499999999999999944e-02 2.599999999999999881e-02 2.600000000000000228e-02 1.549999999999999989e-02 2.600000000000000228e-02 3.400000000000000244e-02 3.399999999999999550e-02 2.949999999999999845e-02 2.550000000000000183e-02 3.800000000000000600e-02 3.150000000000000022e-02 4.750000000000000056e-02 3.849999999999999950e-02 4.449999999999999789e-02 4.950000000000000233e-02 6.950000000000000622e-02 6.149999999999999911e-02 4.050000000000000128e-02 7.500000000000001110e-02 7.400000000000001021e-02 7.549999999999999767e-02 5.599999999999999423e-02 6.700000000000000400e-02 4.900000000000000189e-02 4.800000000000000100e-02 5.849999999999999645e-02 6.600000000000000311e-02 6.350000000000000089e-02 5.350000000000000588e-02 4.150000000000000216e-02 5.850000000000000339e-02 6.250000000000000000e-02 5.249999999999999806e-02 6.199999999999999956e-02 8.250000000000000389e-02 6.650000000000000355e-02 6.650000000000000355e-02 5.550000000000000766e-02 6.199999999999999956e-02 6.199999999999999956e-02 5.550000000000000766e-02 6.650000000000000355e-02 6.650000000000000355e-02 8.250000000000000389e-02 6.199999999999999956e-02 5.249999999999999806e-02 6.250000000000000000e-02 5.850000000000000339e-02 4.150000000000000216e-02 5.350000000000000588e-02 6.350000000000000089e-02 6.600000000000000311e-02 5.849999999999999645e-02 4.800000000000000100e-02 4.900000000000000189e-02 6.700000000000000400e-02 5.599999999999999423e-02 7.549999999999999767e-02 7.400000000000001021e-02 7.500000000000001110e-02 4.050000000000000128e-02 6.149999999999999911e-02 6.950000000000000622e-02 4.950000000000000233e-02 4.449999999999999789e-02 3.849999999999999950e-02 4.750000000000000056e-02 3.150000000000000022e-02 3.800000000000000600e-02 2.550000000000000183e-02 2.949999999999999845e-02 3.399999999999999550e-02 3.400000000000000244e-02 2.600000000000000228e-02 1.549999999999999989e-02 2.600000000000000228e-02 2.599999999999999881e-02 1.499999999999999944e-02 1.600000000000000033e-02 2.199999999999999872e-02 8.500000000000000611e-03 1.450000000000000074e-02
1.750000000000000167e-02 1.149999999999999981e-02 1.200000000000000025e-02 2.299999999999999961e-02 1.349999999999999985e-02 4.100000000000000172e-02 2.550000000000000183e-02 2.500000000000000139e-02 2.350000000000000006e-02 2.750000000000000014e-02 3.500000000000000333e-02 2.850000000000000103e-02 2.299999999999999961e-02 3.049999999999999933e-02 3.649999999999999772e-02 3.849999999999999950e-02 3.800000000000000600e-02 4.649999999999999967e-02 5.350000000000000588e-02 6.049999999999999822e-02 7.400000000000001021e-02 7.850000000000000033e-02 7.799999999999999989e-02 8.200000000000000344e-02 8.050000000000000211e-02 6.099999999999999867e-02 6.300000000000000044e-02 6.800000000000000488e-02 7.549999999999999767e-02 7.749999999999999944e-02 8.050000000000000211e-02 6.450000000000000178e-02 4.349999999999999700e-02 5.749999999999999556e-02 6.099999999999999867e-02 5.999999999999999778e-02 6.899999999999999190e-02 6.149999999999999911e-02 6.700000000000000400e-02 6.250000000000000000e-02 6.400000000000000133e-02 6.300000000000000044e-02 5.649999999999999467e-02 5.649999999999999467e-02 6.300000000000000044e-02 6.400000000000000133e-02 6.250000000000000000e-02 6.700000000000000400e-02 6.149999999999999911e-02 6.899999999999999190e-02 5.999999999999999778e-02 6.099999999999999867e-02 5.749999999999999556e-02 4.349999999999999700e-02 6.450000000000000178e-02 8.050000000000000211e-02 7.749999999999999944e-02 7.549999999999999767e-02 6.800000000000000488e-02 6.300000000000000044e-02 6.099999999999999867e-02 8.050000000000000211e-02 8.200000000000000344e-02 7.799999999999999989e-02 7.850000000000000033e-02 7.400000000000001021e-02 6.049999999999999822e-02 5.350000000000000588e-02 4.649999999999999967e-02 3.800000000000000600e-02 3.849999999999999950e-02 3.649999999999999772e-02 3.049999999999999933e-02 2.299999999999999961e-02 2.850000000000000103e-02 3.500000000000000333e-02 2.750000000000000014e-02 2.350000000000000006e-02 2.500000000000000139e-02 2.550000000000000183e-02 4.100000000000000172e-02 1.349999999999999985e-02 2.299999999999999961e-02 1.200000000000000025e-02 1.149999999999999981e-02 1.750000000000000167e-02
1.799999999999999864e-02 6.499999999999999702e-03 1.049999999999999892e-02 1.700000000000000122e-02 2.699999999999999969e-02 2.049999999999999739e-02 3.200000000000000067e-02 2.350000000000000006e-02 2.699999999999999969e-02 1.899999999999999953e-02 3.300000000000000155e-02 3.699999999999999817e-02 3.049999999999999933e-02 3.049999999999999933e-02 3.450000000000000289e-02 6.099999999999999867e-02 3.400000000000000244e-02 4.149999999999999523e-02 5.949999999999999734e-02 6.900000000000000577e-02 9.400000000000000022e-02 6.900000000000000577e-02 8.649999999999999356e-02 8.150000000000000300e-02 5.899999999999999689e-02 6.650000000000000355e-02 6.650000000000000355e-02 5.049999999999999628e-02 6.049999999999999822e-02 7.149999999999999412e-02 6.500000000000000222e-02 5.749999999999999556e-02 4.049999999999999434e-02 4.449999999999999789e-02 5.099999999999999672e-02 6.400000000000000133e-02 6.900000000000000577e-02 6.049999999999999822e-02 6.950000000000000622e-02 7.000000000000000666e-02 7.150000000000000799e-02 5.700000000000000205e-02 6.900000000000000577e-02 6.900000000000000577e-02 5.700000000000000205e-02 7.150000000000000799e-02 7.000000000000000666e-02 6.950000000000000622e-02 6.049999999999999822e-02 6.900000000000000577e-02 6.400000000000000133e-02 5.099999999999999672e-02 4.449999999999999789e-02 4.049999999999999434e-02 5.749999999999999556e-02 6.500000000000000222e-02 7.149999999999999412e-02 6.049999999999999822e-02 5.049999999999999628e-02 6.650000000000000355e-02 6.650000000000000355e-02 5.899999999999999689e-02 8.150000000000000300e-02 8.649999999999999356e-02 6.900000000000000577e-02 9.400000000000000022e-02 6.900000000000000577e-02 5.949999999999999734e-02 4.149999999999999523e-02 3.400000000000000244e-02 6.099999999999999867e-02 3.450000000000000289e-02 3.049999999999999933e-02 3.049999999999999933e-02 3.699999999999999817e-02 3.300000000000000155e-02 1.899999999999999953e-02 2.699999999999999969e-02 2.350000000000000006e-02 3.200000000000000067e-02 2.049999999999999739e-02 2.699999999999999969e-02 1.700000000000000122e-02 1.049999999999999892e-02 6.499999999999999702e-03 1.799999999999999864e-02
2.649999999999999925e-02 1.750000000000000167e-02 1.850000000000000255e-02 1.650000000000000078e-02 1.750000000000000167e-02 2.050000000000000086e-02 3.200000000000000067e-02 2.450000000000000094e-02 3.200000000000000067e-02 2.150000000000000175e-02 3.400000000000000244e-02 4.100000000000000172e-02 3.550000000000000377e-02 2.800000000000000058e-02 3.250000000000000111e-02 4.750000000000000056e-02 4.700000000000000011e-02 4.349999999999999700e-02 7.000000000000000666e-02 5.500000000000000028e-02 7.950000000000000122e-02 9.650000000000000244e-02 7.899999999999998690e-02 8.200000000000000344e-02 7.549999999999999767e-02 7.549999999999999767e-02 6.650000000000000355e-02 7.549999999999999767e-02 7.100000000000000755e-02 6.900000000000000577e-02 7.350000000000000977e-02 7.699999999999999900e-02 5.800000000000000294e-02 5.949999999999999734e-02 5.350000000000000588e-02 5.850000000000000339e-02 6.650000000000000355e-02 5.649999999999999467e-02 7.050000000000000711e-02 6.400000000000000133e-02 7.799999999999999989e-02 8.199999999999998956e-02 7.850000000000000033e-02 7.850000000000000033e-02 8.199999999999998956e-02 7.799999999999999989e-02 6.400000000000000133e-02 7.050000000000000711e-02 5.649999999999999467e-02 6.650000000000000355e-02 5.850000000000000339e-02 5.350000000000000588e-02 5.949999999999999734e-02 5.800000000000000294e-02 7.699999999999999900e-02 7.350000000000000977e-02 6.900000000000000577e-02 7.100000000000000755e-02 7.549999999999999767e-02 6.650000000000000355e-02 7.549999999999999767e-02 7.549999999999999767e-02 8.200000000000000344e-02 7.899999999999998690e-02 9.650000000000000244e-02 7.950000000000000122e-02 5.500000000000000028e-02 7.000000000000000666e-02 4.349999999999999700e-02 4.700000000000000011e-02 4.750000000000000056e-02 3.250000000000000111e-02 2.800000000000000058e-02 3.550000000000000377e-02 4.100000000000000172e-02 3.400000000000000244e-02 2.150000000000000175e-02 3.200000000000000067e-02 2.450000000000000094e-02 3.200000000000000067e-02 2.050000000000000086e-02 1.750000000000000167e-02 1.650000000000000078e-02 1.850000000000000255e-02 1.750000000000000167e-02 2.649999999999999925e-02
2.400000000000000050e-02 1.400000000000000029e-02 1.650000000000000078e-02 1.299999999999999940e-02 2.149999999999999828e-02 2.849999999999999756e-02 3.749999999999999861e-02 2.500000000000000139e-02 2.649999999999999925e-02 3.400000000000000244e-02 2.949999999999999845e-02 3.700000000000000511e-02 3.350000000000000200e-02 2.750000000000000014e-02 2.649999999999999925e-02 5.050000000000000322e-02 5.650000000000000161e-02 3.849999999999999950e-02 5.449999999999999983e-02 7.350000000000000977e-02 6.500000000000000222e-02 9.900000000000000466e-02 9.099999999999999756e-02 7.850000000000000033e-02 8.500000000000000611e-02 8.400000000000000522e-02 7.000000000000000666e-02 6.700000000000000400e-02 5.150000000000000411e-02 6.400000000000000133e-02 7.850000000000000033e-02 5.350000000000000588e-02 4.750000000000000056e-02 4.350000000000000394e-02 8.000000000000000167e-02 6.700000000000000400e-02 6.149999999999999911e-02 5.949999999999999734e-02 6.550000000000000266e-02 7.749999999999999944e-02 7.200000000000000844e-02 7.999999999999998779e-02 7.150000000000000799e-02 7.150000000000000799e-02 7.999999999999998779e-02 7.200000000000000844e-02 7.749999999999999944e-02 6.550000000000000266e-02 5.949999999999999734e-02 6.149999999999999911e-02 6.700000000000000400e-02 8.000000000000000167e-02 4.350000000000000394e-02 4.750000000000000056e-02 5.350000000000000588e-02 7.850000000000000033e-02 6.400000000000000133e-02 5.150000000000000411e-02 6.700000000000000400e-02 7.000000000000000666e-02 8.400000000000000522e-02 8.500000000000000611e-02 7.850000000000000033e-02 9.099999999999999756e-02 9.900000000000000466e-02 6.500000000000000222e-02 7.350000000000000977e-02 5.449999999999999983e-02 3.849999999999999950e-02 5.650000000000000161e-02 5.050000000000000322e-02 2.649999999999999925e-02 2.750000000000000014e-02 3.350000000000000200e-02 3.700000000000000511e-02 2.949999999999999845e-02 3.400000000000000244e-02 2.649999999999999925e-02 2.500000000000000139e-02 3.749999999999999861e-02 2.849999999999999756e-02 2.149999999999999828e-02 1.299999999999999940e-02 1.650000000000000078e-02 1.400000000000000029e-02 2.400000000000000050e-02
3.099999999999999978e-02 8.999999999999999320e-03 1.850000000000000255e-02 1.149999999999999981e-02 2.099999999999999784e-02 2.450000000000000094e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.899999999999999800e-02 4.299999999999999656e-02 3.849999999999999950e-02 2.899999999999999800e-02 4.050000000000000128e-02 3.699999999999999817e-02 2.949999999999999845e-02 4.949999999999999539e-02 6.650000000000000355e-02 5.449999999999999289e-02 7.249999999999999500e-02 6.199999999999999956e-02 8.599999999999999312e-02 9.450000000000000067e-02 9.049999999999999711e-02 8.300000000000000433e-02 6.500000000000000222e-02 1.145000000000000046e-01 6.850000000000000533e-02 8.100000000000000255e-02 7.950000000000000122e-02 5.899999999999999689e-02 7.649999999999999856e-02 5.999999999999999778e-02 4.900000000000000189e-02 6.450000000000000178e-02 7.050000000000000711e-02 7.200000000000000844e-02 7.599999999999999811e-02 6.300000000000000044e-02 6.250000000000000000e-02 7.450000000000001066e-02 7.250000000000000888e-02 9.149999999999999800e-02 8.399999999999999134e-02 8.399999999999999134e-02 9.149999999999999800e-02 7.250000000000000888e-02 7.450000000000001066e-02 6.250000000000000000e-02 6.300000000000000044e-02 7.599999999999999811e-02 7.200000000000000844e-02 7.050000000000000711e-02 6.450000000000000178e-02 4.900000000000000189e-02 5.999999999999999778e-02 7.649999999999999856e-02 5.899999999999999689e-02 7.950000000000000122e-02 8.100000000000000255e-02 6.850000000000000533e-02 1.145000000000000046e-01 6.500000000000000222e-02 8.300000000000000433e-02 9.049999999999999711e-02 9.450000000000000067e-02 8.599999999999999312e-02 6.199999999999999956e-02 7.249999999999999500e-02 5.449999999999999289e-02 6.650000000000000355e-02 4.949999999999999539e-02 2.949999999999999845e-02 3.699999999999999817e-02 4.050000000000000128e-02 2.899999999999999800e-02 3.849999999999999950e-02 4.299999999999999656e-02 2.899999999999999800e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.450000000000000094e-02 2.099999999999999784e-02 1.149999999999999981e-02 1.850000000000000255e-02 8.999999999999999320e-03 3.099999999999999978e-02
