current value: -0.9989047360506129 @ time:0 
current value: -0.577227574158853 @ time:1000 
current value: -0.3719793344762549 @ time:2000 
current value: -0.30576491901700265 @ time:3000 
current value: -0.286316792451771 @ time:4000 
current value: -0.2659371634055249 @ time:5000 
current value: -0.25224476957895975 @ time:6000 
current value: -0.24134688497310333 @ time:7000 
current value: -0.23199776992559548 @ time:8000 
current value: -0.22411828057104566 @ time:9000 
current value: -0.21750802541255387 @ time:10000 
current value: -0.21194414680284426 @ time:11000 
current value: -0.20723282251285377 @ time:12000 
current value: -0.20318425126224895 @ time:13000 
current value: -0.19963753058830055 @ time:14000 
current value: -0.196464556706309 @ time:15000 
current value: -0.19355973931947765 @ time:16000 
current value: -0.19084335604184513 @ time:17000 
current value: -0.18825295196861813 @ time:18000 
current value: -0.18573743409503216 @ time:19000 
current value: -0.1832563319203828 @ time:20000 
current value: -0.18076643280437185 @ time:21000 
current value: -0.1782210127612047 @ time:22000 
current value: -0.17556654893674045 @ time:23000 
current value: -0.17272714163015146 @ time:24000 
current value: -0.16959636324853478 @ time:25000 
current value: -0.1660156117378353 @ time:26000 
current value: -0.16181068180604483 @ time:27000 
current value: -0.15702800842543543 @ time:28000 
current value: -0.15243337298174484 @ time:29000 
current value: -0.1488651626304648 @ time:30000 
current value: -0.14609721965978387 @ time:31000 
current value: -0.14351414474861032 @ time:32000 
current value: -0.14051110552781193 @ time:33000 
current value: -0.13692385129028534 @ time:34000 
current value: -0.13373531020702678 @ time:35000 
current value: -0.13166980688055574 @ time:36000 
current value: -0.1305152581117452 @ time:37000 
current value: -0.12986739150105955 @ time:38000 
current value: -0.12946777065342083 @ time:39000 
current value: -0.12919053923756552 @ time:40000 
current value: -0.1289637269561516 @ time:41000 
current value: -0.128767487328011 @ time:42000 
current value: -0.12858023699161789 @ time:43000 
current value: -0.1283876136535297 @ time:44000 
current value: -0.12819501158165025 @ time:45000 
current value: -0.12798491434674042 @ time:46000 
current value: -0.12776152989003314 @ time:47000 
current value: -0.12751880667798474 @ time:48000 
current value: -0.1272479872530266 @ time:49000 
current value: -0.12695273471438212 @ time:50000 
current value: -0.12661571327191323 @ time:51000 
current value: -0.12623804666870164 @ time:52000 
current value: -0.12580018450216462 @ time:53000 
current value: -0.12528758328949344 @ time:54000 
current value: -0.12467150344558442 @ time:55000 
current value: -0.12390147823195574 @ time:56000 
current value: -0.122896589006791 @ time:57000 
current value: -0.12151033181804637 @ time:58000 
current value: -0.11971358444113726 @ time:59000 
current value: -0.11792885225066742 @ time:60000 
current value: -0.11544160131768952 @ time:61000 
current value: -0.11444127481484383 @ time:62000 
current value: -0.11402985335493541 @ time:63000 
current value: -0.11378131026207293 @ time:64000 
current value: -0.11358609461221736 @ time:65000 
current value: -0.1134148114789632 @ time:66000 
current value: -0.1132576414721797 @ time:67000 
current value: -0.11311028741845114 @ time:68000 
current value: -0.11297050401087591 @ time:69000 
current value: -0.11283706030278878 @ time:70000 
current value: -0.11270931462556312 @ time:71000 
current value: -0.11258697488262162 @ time:72000 
current value: -0.11246994176871285 @ time:73000 
current value: -0.1123582047986556 @ time:74000 
current value: -0.11225177654746343 @ time:75000 
current value: -0.11215065452470292 @ time:76000 
current value: -0.11205480213390276 @ time:77000 
current value: -0.11196414204770096 @ time:78000 
current value: -0.11187855715452781 @ time:79000 
current value: -0.11179789536926325 @ time:80000 
current value: -0.11172197655181584 @ time:81000 
current value: -0.11165059973164035 @ time:82000 
current value: -0.11158354988460395 @ time:83000 
current value: -0.11152060394364421 @ time:84000 
current value: -0.11146153584602626 @ time:85000 
current value: -0.11140612048765221 @ time:86000 
current value: -0.11135413700263358 @ time:87000 
current value: -0.11130537107718777 @ time:88000 
current value: -0.1112596166271012 @ time:89000 
current value: -0.11121667692886854 @ time:90000 
current value: -0.1111763653087491 @ time:91000 
current value: -0.11113850549941882 @ time:92000 
current value: -0.11110293168926717 @ time:93000 
current value: -0.11106948843019178 @ time:94000 
current value: -0.11103803036792322 @ time:95000 
current value: -0.11100842187411672 @ time:96000 
current value: -0.11098053661092465 @ time:97000 
current value: -0.11095425705761694 @ time:98000 
current value: -0.11092947401258042 @ time:99000 
current value: -0.1109060860847752 @ time:100000 
current value: -0.1108839992161033 @ time:101000 
current value: -0.11086312612466154 @ time:102000 
current value: -0.11084338590263967 @ time:103000 
current value: -0.11082470353933974 @ time:104000 
current value: -0.11080700949359301 @ time:105000 
current value: -0.11079023928693749 @ time:106000 
current value: -0.11077433312673518 @ time:107000 
current value: -0.1107592355585094 @ time:108000 
current value: -0.11074489511722743 @ time:109000 
current value: -0.11073126406647582 @ time:110000 
current value: -0.11071829804868763 @ time:111000 
current value: -0.11070595586084399 @ time:112000 
current value: -0.11069419921961315 @ time:113000 
current value: -0.11068299252878343 @ time:114000 
current value: -0.110672302666016 @ time:115000 
current value: -0.11066209880332661 @ time:116000 
current value: -0.1106523522316005 @ time:117000 
current value: -0.11064303619477266 @ time:118000 
current value: -0.11063412573889751 @ time:119000 
current value: -0.11062559758446781 @ time:120000 
current value: -0.11061742999819832 @ time:121000 
current value: -0.11060960267753812 @ time:122000 
current value: -0.11060209664473937 @ time:123000 
current value: -0.1105948941494215 @ time:124000 
current value: -0.11058797857889897 @ time:125000 
current value: -0.11058133437563233 @ time:126000 
current value: -0.11057494696121183 @ time:127000 
current value: -0.11056880277914863 @ time:128000 
current value: -0.11056289026610194 @ time:129000 
current value: -0.11055719790114857 @ time:130000 
current value: -0.11055171418183002 @ time:131000 
current value: -0.11054642827062912 @ time:132000 
current value: -0.11054132998450222 @ time:133000 
current value: -0.11053640975151673 @ time:134000 
current value: -0.11053165856845104 @ time:135000 
current value: -0.11052706796168528 @ time:136000 
current value: -0.11052262995120293 @ time:137000 
current value: -0.11051833701740607 @ time:138000 
current value: -0.11051418207046763 @ time:139000 
current value: -0.11051015842314979 @ time:140000 
current value: -0.1105062597671866 @ time:141000 
current value: -0.11050248013418242 @ time:142000 
current value: -0.1104988138899481 @ time:143000 
current value: -0.11049525570848613 @ time:144000 
current value: -0.11049180055217574 @ time:145000 
current value: -0.11048844365374395 @ time:146000 
current value: -0.11048518050191546 @ time:147000 
current value: -0.11048200682206201 @ time:148000 
current value: -0.11047891855847787 @ time:149000 
current value: -0.1104759118701812 @ time:150000 
current value: -0.1104729831137837 @ time:151000 
current value: -0.11047012883213078 @ time:152000 
current value: -0.11046734574344996 @ time:153000 
current value: -0.11046463073123054 @ time:154000 
current value: -0.11046198083478317 @ time:155000 
current value: -0.1104593932404264 @ time:156000 
current value: -0.11045686527325647 @ time:157000 
current value: -0.11045439438945094 @ time:158000 
current value: -0.11045197816907291 @ time:159000 
current value: -0.11044961430933634 @ time:160000 
current value: -0.11044730061830184 @ time:161000 
current value: -0.11044503500896968 @ time:162000 
current value: -0.11044281549374378 @ time:163000 
current value: -0.11044064017924182 @ time:164000 
current value: -0.11043850726142533 @ time:165000 
current value: -0.11043641502102645 @ time:166000 
current value: -0.11043436181937656 @ time:167000 
current value: -0.11043234609703481 @ time:168000 
current value: -0.11043036636685152 @ time:169000 
current value: -0.11042842120808666 @ time:170000 
current value: -0.11042650926557948 @ time:171000 
current value: -0.11042462924674257 @ time:172000 
current value: -0.11042277991858925 @ time:173000 
current value: -0.1104209601048538 @ time:174000 
current value: -0.11041916868483187 @ time:175000 
